"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-09","0.01",,"35","38",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-10","0.18",,"36",,
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-11","0.00",,"39","44","32"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-12","0.26",,"45","48","39"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-13","0.45",,"45","47","42"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-14","0.49",,"43","45",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-15","0.07",,"42",,
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-16","0.01",,"36","47","27"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-17","0.00",,"37",,"28"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-18","0.00",,"36","39",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-19","0.00",,"36",,
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-20","0.10","1.6","35","36","33"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-21","0.05",,"38",,"35"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-22","0.01",,"36","38",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-23","0.09","0.4","32","36",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-24","0.16","1.6","30","32",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-25","0.03","2.0","28","30",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-26","0.03","2.0","24","26",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-27","0.13","3.1","25","27","24"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-28","0.00","3.1","27",,"22"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-29","0.10","4.7","26","33",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-11-30","0.00","4.7","22",,
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-01","0.00","3.9","22",,"18"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-02","0.00","3.5","24","27","19"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-03","0.00","3.5","24","27","19"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-04","0.04",,"28","34","18"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-05","0.00","3.5","32","34","29"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-06","0.16","5.5","29",,"21"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-07","0.01","4.7","26","34",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-08","0.00","4.7","21",,"10"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-09","0.17","7.1","24",,
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-10","0.00","7.1","25",,"7"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-11","0.21","3.9","41",,
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-12","0.00","0.8","29","42","21"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-13","0.00","0.8","26",,"20"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-14","0.00",,"26",,"21"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-15","0.00",,"25",,
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-16","0.07",,"33","40",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-17","0.11",,"25",,"18"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-18","0.18","2.0","28","30","26"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-19","0.12","7.9","20","28",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-20","0.07","0.8","20","22","4"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-21","0.01","7.9","9","21","-1"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-22","0.00","7.1","15","21","5"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-23","0.00","7.1","22","25","6"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-24","0.00","6.7","17","23",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-25","0.00","7.1","12","20","-1"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-26","0.00","7.1","19","28","5"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-27","0.03","7.9","22","27","9"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-28","0.00","7.9","24",,"13"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-29","0.00","7.9","21","27",
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-30","0.00","7.9","25",,"3"
"DAM00006030","FLYVESTATION AALBORG, DA","2010-12-31","0.00","5.9","30",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-01","0.01",,"37","41",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-02","0.00",,"29",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-03","0.00",,"24",,"16"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-04","0.00",,"33",,"27"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-05","0.19",,"33",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-06","0.05","0.4","33","37","27"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-07","0.01","0.4","31","37",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-08","0.03",,"37",,"28"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-09","0.18",,"36","42","35"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-10","0.00",,"36","38",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-11","0.00",,"32",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-12","0.10","1.6","30",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-13","0.00","1.6","33","34","26"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-14","0.07","0.4","34",,"33"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-15","0.35","0.4","38",,"34"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-16","0.26",,"43","45",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-17","0.17",,"39","44","35"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-18","0.01",,"35","39",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-19","0.00",,"33",,"27"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-20","0.00",,"31",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-21","0.00","41.3","29",,"23"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-22","0.00","41.3","32","37",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-23","0.00",,"31",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-24","0.00",,"35",,"27"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-25","0.02",,"35","40",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-26","0.00",,"25","33",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-27","0.00",,"23","31","14"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-28","0.00",,"31",,"21"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-29","0.00",,"36","40",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-30","0.00",,"30","37","24"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-01-31","0.00",,"33","36","24"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-01","0.00",,"37",,"35"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-02","0.02",,"38",,"34"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-03","0.14",,"39",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-04","0.19",,"38",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-05","0.08",,"42",,"34"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-06","0.00",,"38","41","34"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-07","0.12",,"38",,"33"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-08","0.27",,"41","45","39"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-09","0.00",,"37",,"29"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-10","0.06",,"39",,"36"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-11","0.09",,"34","42",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-12","0.06",,"26",,"17"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-13","0.00",,"32","34","24"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-14","0.00",,"31","33",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-15","0.00",,"30","33",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-16","0.10","1.6","29",,"28"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-17","0.35","2.8","31",,"30"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-18","0.08","2.8","25","31",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-19","0.00","2.4","19",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-20","0.00","2.4","16",,"3"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-21","0.00","2.0","18",,"2"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-22","0.00","2.0","25","27",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-23","0.04","2.0","24","26","22"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-24","0.00","2.0","27","30","24"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-25","0.00","2.0","34","38","30"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-26","0.25","1.6","34",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-27","0.09","1.2","32","36",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-02-28","0.00","1.2","32",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-01",,,"30",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-02","0.00","1.6","31","32","23"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-03","0.00","0.8","33",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-04","0.00","0.8","38","43",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-05","0.00",,"38",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-06","0.00",,"33","40",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-07","0.00",,"34","41","25"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-08","0.00",,"36",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-09","0.00",,"36","40","34"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-10","0.09",,"40","44","35"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-11","0.13",,"37","43",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-12","0.17",,"39","42","35"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-13","0.07",,"40","43","35"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-14","0.02",,"41",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-15","0.02",,"38","41",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-16","0.00",,"33","39","27"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-17",,,"35",,"32"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-18","0.00",,"35","38","33"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-19","0.01",,"39","48",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-20","0.00",,"40","47",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-21","0.00",,"45","53","38"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-22","0.00",,"45","54",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-23","0.00",,"45",,"39"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-24","0.00",,"46",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-25","0.00",,"40","45",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-26","0.00",,"34","42",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-27","0.00",,"37",,"27"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-28","0.00",,"40","47","33"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-29","0.01",,"42","51",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-30","0.00",,"40","47",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-03-31","0.23",,"43",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-01","0.28",,"47","54",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-02","0.01",,"56",,"47"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-03","0.00",,"48","60",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-04","0.00",,"47","54",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-05","0.00",,"47","49","44"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-06","0.15",,"50","52","47"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-07","0.00",,"47","52",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-08","0.00",,"47","52","43"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-09","0.00",,"48",,"37"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-10","0.00",,"51",,"37"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-11","0.00",,"51","58",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-12","0.00",,"45","52",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-13","0.15",,"42",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-14","0.02",,"43","53","35"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-15","0.00",,"48",,"37"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-16","0.02",,"49","56",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-17","0.00",,"49","56","42"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-18","0.00",,"51","63",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-19","0.00",,"53",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-20","0.00",,"56","67","45"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-21","0.00",,"57","68",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-22","0.00",,"56","70","42"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-23","0.00",,"55","65",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-24","0.00",,"56",,"42"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-25","0.00",,"56","70","42"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-26","0.00",,"54","65","45"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-27","0.00",,"54","60",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-28","0.00",,"56","65","44"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-29","0.00",,"56","65","43"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-04-30","0.00",,"56","68","41"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-01","0.00",,"49","60",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-02","0.01",,"45","52",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-03","0.00",,"40","49","33"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-04","0.19",,"45","52","32"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-05","0.00",,"49","56","44"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-06","0.00",,"50","58",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-07","0.00",,"56","65",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-08","0.00",,"57","67","48"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-09","0.00",,"60","70",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-10","0.00",,"61","73",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-11","0.00",,"54","68","46"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-12","0.07",,"54","63","46"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-13","0.00",,"53","61","47"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-14","0.03",,"49","56",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-15","0.21",,"49",,"44"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-16","0.14",,"52","56","47"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-17","0.01",,"53",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-18","0.00",,"55","63","43"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-19","0.08",,"54","61",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-20","0.00",,"53",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-21","0.00",,"57","65",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-22","0.00",,"56","68","46"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-23","0.50",,"57","64","50"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-24","0.08",,"53","59",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-25","0.01",,"51","57",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-26","0.00",,"53",,"42"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-27","0.14",,"52","60",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-28","0.20",,"51","54","46"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-29","0.14",,"53","58",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-30","0.07",,"59","68",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-05-31","0.00",,"57",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-01","0.00",,"56","64","48"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-02","0.00",,"59","69",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-03","0.00",,"63","72","51"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-04","0.00",,"61","73","51"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-05","0.00",,"64","75","48"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-06","0.00",,"68",,"60"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-07","0.12",,"60","74",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-08","0.00",,"63","71","51"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-09","1.44",,"59","66",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-10","0.02",,"57","63","52"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-11","0.00",,"58","70","48"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-12","0.00",,"58",,"48"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-13","0.02",,"57","63","44"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-14","0.28",,"58","62",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-15","0.00",,"58",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-16","0.00",,"59","67","44"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-17","1.23",,"58","64",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-18","0.00",,"57",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-19","0.06",,"59","67","53"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-20","0.10",,"58",,"55"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-21","0.00",,"58","62","55"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-22","0.02",,"62","71","55"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-23","0.09",,"59","64",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-24","0.01",,"56","62",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-25","0.02",,"56","62",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-26","0.00",,"59",,"46"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-27","0.00",,"67","77","58"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-28","0.00",,"70","79",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-29","0.00",,"68","76","60"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-06-30","0.97",,"60","70",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-01","0.81",,"61","66",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-02","0.00",,"63",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-03","0.39",,"68",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-04","0.00",,"64","71","59"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-05","0.00",,"65","72",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-06","0.05",,"68",,"59"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-07","0.17",,"65",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-08","0.00",,"61","69",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-09","0.77",,"63","76","55"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-10","0.04",,"63","71","54"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-11","0.00",,"61","69",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-12","0.02",,"60","66",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-13","0.00",,"60","67","49"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-14","0.00",,"60","65","55"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-15","0.80",,"60","65",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-16","0.01",,"65",,"56"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-17","0.01",,"63","68",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-18","0.34",,"62","69",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-19","0.05",,"63","71",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-20","0.09",,"62","72","51"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-21","0.00",,"62","69","51"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-22","0.18",,"63","65","59"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-23","1.33",,"66","73","62"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-24","0.06",,"61","67","59"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-25","0.00",,"61",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-26","0.02",,"63","70",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-27","0.00",,"63","72","53"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-28","0.00",,"65","73","56"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-29","0.00",,"68",,"60"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-30","0.00",,"70","79","60"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-07-31","0.00",,"67","78","58"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-01","0.02",,"67","76","58"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-02","0.00",,"69","78","61"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-03","0.00",,"69","78","60"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-04","0.00",,"68",,"57"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-05","0.01",,"65","74","60"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-06","0.05",,"64","71",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-07","0.20",,"64",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-08","0.02",,"60","67",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-09","0.00",,"61","71","53"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-10","0.00",,"58","63",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-11","0.00",,"57",,"51"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-12","0.09",,"60",,"49"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-13","0.00",,"62",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-14",,,"63",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-15",,,"62",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-16",,,"61","67",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-17","0.01",,"62",,"55"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-18","0.04",,"62","70",
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-19","0.15",,"57","63","51"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-20","0.50",,"62",,
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-21","0.00",,"63","72","51"
"DAM00006030","FLYVESTATION AALBORG, DA","2011-08-22","0.01",,"63","68",
